http://aims.fao.org/aos/geopolitical.owl#agriculturalAreaNotes,249
http://aims.fao.org/aos/geopolitical.owl#agriculturalAreaTotal,404
http://aims.fao.org/aos/geopolitical.owl#agriculturalAreaUnit,223
http://aims.fao.org/aos/geopolitical.owl#agriculturalAreaYear,436
http://aims.fao.org/aos/geopolitical.owl#codeAGROVOC,265
http://aims.fao.org/aos/geopolitical.owl#codeCurrency,208
http://aims.fao.org/aos/geopolitical.owl#codeDBPediaID,215
http://aims.fao.org/aos/geopolitical.owl#codeFAOSTAT,267
http://aims.fao.org/aos/geopolitical.owl#codeFAOTERM,297
http://aims.fao.org/aos/geopolitical.owl#codeGAUL,223
http://aims.fao.org/aos/geopolitical.owl#codeISO2,225
http://aims.fao.org/aos/geopolitical.owl#codeISO3,226
http://aims.fao.org/aos/geopolitical.owl#codeUN,271
http://aims.fao.org/aos/geopolitical.owl#codeUNDP,220
http://aims.fao.org/aos/geopolitical.owl#countryAreaNotes,284
http://aims.fao.org/aos/geopolitical.owl#countryAreaTotal,258
http://aims.fao.org/aos/geopolitical.owl#countryAreaUnit,223
http://aims.fao.org/aos/geopolitical.owl#countryAreaYear,440
http://aims.fao.org/aos/geopolitical.owl#GDPNotes,191
http://aims.fao.org/aos/geopolitical.owl#GDPTotalInCurrentPrices,502
http://aims.fao.org/aos/geopolitical.owl#GDPUnit,190
http://aims.fao.org/aos/geopolitical.owl#GDPYear,389
http://aims.fao.org/aos/geopolitical.owl#hasBorderWith,650
http://aims.fao.org/aos/geopolitical.owl#hasMaxLatitude,188
http://aims.fao.org/aos/geopolitical.owl#hasMaxLongitude,188
http://aims.fao.org/aos/geopolitical.owl#hasMember,2180
http://aims.fao.org/aos/geopolitical.owl#hasMinLatitude,188
http://aims.fao.org/aos/geopolitical.owl#hasMinLongitude,188
http://aims.fao.org/aos/geopolitical.owl#HDINotes,170
http://aims.fao.org/aos/geopolitical.owl#HDITotal,170
http://aims.fao.org/aos/geopolitical.owl#HDIYear,170
http://aims.fao.org/aos/geopolitical.owl#isAdministeredBy,29
http://aims.fao.org/aos/geopolitical.owl#isInGroup,1962
http://aims.fao.org/aos/geopolitical.owl#isPredecessorOf,63
http://aims.fao.org/aos/geopolitical.owl#isSuccessorOf,62
http://aims.fao.org/aos/geopolitical.owl#landAreaNotes,266
http://aims.fao.org/aos/geopolitical.owl#landAreaTotal,268
http://aims.fao.org/aos/geopolitical.owl#landAreaUnit,223
http://aims.fao.org/aos/geopolitical.owl#landAreaYear,440
http://aims.fao.org/aos/geopolitical.owl#nameCurrencyAR,436
http://aims.fao.org/aos/geopolitical.owl#nameCurrencyEN,244
http://aims.fao.org/aos/geopolitical.owl#nameCurrencyES,218
http://aims.fao.org/aos/geopolitical.owl#nameCurrencyFR,196
http://aims.fao.org/aos/geopolitical.owl#nameCurrencyIT,219
http://aims.fao.org/aos/geopolitical.owl#nameCurrencyRU,438
http://aims.fao.org/aos/geopolitical.owl#nameCurrencyZH,436
http://aims.fao.org/aos/geopolitical.owl#nameListAR,531
http://aims.fao.org/aos/geopolitical.owl#nameListEN,329
http://aims.fao.org/aos/geopolitical.owl#nameListES,407
http://aims.fao.org/aos/geopolitical.owl#nameListFR,429
http://aims.fao.org/aos/geopolitical.owl#nameListIT,274
http://aims.fao.org/aos/geopolitical.owl#nameListRU,492
http://aims.fao.org/aos/geopolitical.owl#nameListZH,537
http://aims.fao.org/aos/geopolitical.owl#nameOfficialAR,578
http://aims.fao.org/aos/geopolitical.owl#nameOfficialEN,323
http://aims.fao.org/aos/geopolitical.owl#nameOfficialES,498
http://aims.fao.org/aos/geopolitical.owl#nameOfficialFR,526
http://aims.fao.org/aos/geopolitical.owl#nameOfficialIT,277
http://aims.fao.org/aos/geopolitical.owl#nameOfficialRU,538
http://aims.fao.org/aos/geopolitical.owl#nameOfficialZH,583
http://aims.fao.org/aos/geopolitical.owl#nameShortAR,526
http://aims.fao.org/aos/geopolitical.owl#nameShortEN,313
http://aims.fao.org/aos/geopolitical.owl#nameShortES,373
http://aims.fao.org/aos/geopolitical.owl#nameShortFR,400
http://aims.fao.org/aos/geopolitical.owl#nameShortIT,271
http://aims.fao.org/aos/geopolitical.owl#nameShortRU,479
http://aims.fao.org/aos/geopolitical.owl#nameShortZH,527
http://aims.fao.org/aos/geopolitical.owl#nationalityAR,441
http://aims.fao.org/aos/geopolitical.owl#nationalityEN,223
http://aims.fao.org/aos/geopolitical.owl#nationalityES,298
http://aims.fao.org/aos/geopolitical.owl#nationalityFR,294
http://aims.fao.org/aos/geopolitical.owl#nationalityIT,224
http://aims.fao.org/aos/geopolitical.owl#nationalityRU,441
http://aims.fao.org/aos/geopolitical.owl#nationalityZH,441
http://aims.fao.org/aos/geopolitical.owl#populationNotes,660
http://aims.fao.org/aos/geopolitical.owl#populationTotal,420
http://aims.fao.org/aos/geopolitical.owl#populationUnit,221
http://aims.fao.org/aos/geopolitical.owl#populationYear,441
http://aims.fao.org/aos/geopolitical.owl#sourceCreator,157
http://aims.fao.org/aos/geopolitical.owl#sourceIdentifier,450
http://aims.fao.org/aos/geopolitical.owl#sourceModified,122
http://aims.fao.org/aos/geopolitical.owl#validSince,322
http://aims.fao.org/aos/geopolitical.owl#validUntil,323
http://bblfish.net/work/atom-owl/2006-06-06/#body,654
http://bblfish.net/work/atom-owl/2006-06-06/#content,13
http://bblfish.net/work/atom-owl/2006-06-06/#src,22
http://bblfish.net/work/atom-owl/2006-06-06/#type,658
http://biohackathon.org/resource/faldo#begin,1391133
http://biohackathon.org/resource/faldo#end,1391133
http://biohackathon.org/resource/faldo#location,1394838
http://biohackathon.org/resource/faldo#position,2771035
http://biohackathon.org/resource/faldo#reference,2771035
http://colin.maudry.com/ontologies/dgfr#checksumType,549
http://colin.maudry.com/ontologies/dgfr#checksumValue,548
http://colin.maudry.com/ontologies/dgfr#dataset,36017
http://colin.maudry.com/ontologies/dgfr#downloads,36017
http://colin.maudry.com/ontologies/dgfr#featured,14061
http://colin.maudry.com/ontologies/dgfr#followers,14061
http://colin.maudry.com/ontologies/dgfr#format,35063
http://colin.maudry.com/ontologies/dgfr#hits,14061
http://colin.maudry.com/ontologies/dgfr#issues,14061
http://colin.maudry.com/ontologies/dgfr#private,1363
http://colin.maudry.com/ontologies/dgfr#reuses,14061
http://colin.maudry.com/ontologies/dgfr#slug,14061
http://colin.maudry.com/ontologies/dgfr#type,36017
http://colin.maudry.com/ontologies/dgfr#uniqueVisitors,14061
http://colin.maudry.com/ontologies/dgfr#views,14061
http://colin.maudry.com/ontologies/dgfr#visits,14061
http://creativecommons.org/ns#attributionName,1995270
http://creativecommons.org/ns#attributionURL,1996644
http://creativecommons.org/ns#deprecatedOn,19
http://creativecommons.org/ns#license,175826
http://creativecommons.org/ns#morePermissions,49056
http://creativecommons.org/ns#permits,1510
http://creativecommons.org/ns#prohibits,302
http://data-gov.tw.rpi.edu/2009/data-gov-twc.rdf#abbreviation,116
http://data-gov.tw.rpi.edu/2009/data-gov-twc.rdf#complete_data,830
http://data-gov.tw.rpi.edu/2009/data-gov-twc.rdf#isPartOf,151020
http://data-gov.tw.rpi.edu/2009/data-gov-twc.rdf#link_data,497
http://data-gov.tw.rpi.edu/2009/data-gov-twc.rdf#linked_data_entry_point,1612
http://data-gov.tw.rpi.edu/2009/data-gov-twc.rdf#more_data,10
http://data-gov.tw.rpi.edu/2009/data-gov-twc.rdf#number_of_datasets,95
http://data-gov.tw.rpi.edu/2009/data-gov-twc.rdf#number_of_entries,647
http://data-gov.tw.rpi.edu/2009/data-gov-twc.rdf#number_of_properties,648
http://data-gov.tw.rpi.edu/2009/data-gov-twc.rdf#number_of_triples,652
http://data-gov.tw.rpi.edu/2009/data-gov-twc.rdf#partial_data,491785
http://data-gov.tw.rpi.edu/2009/data-gov-twc.rdf#uses_property,27249
http://data.linkedmdb.org/resource/movie/film_featured_song,71
http://data.nobelprize.org/terms/category,7329
http://data.nobelprize.org/terms/laureate,1778
http://data.nobelprize.org/terms/laureateAward,889
http://data.nobelprize.org/terms/motivation,1495
http://data.nobelprize.org/terms/nobelPrize,889
http://data.nobelprize.org/terms/share,889
http://data.nobelprize.org/terms/university,701
http://data.nobelprize.org/terms/year,7401
http://dbpedia.org/ontology/abbreviation,31192
http://dbpedia.org/ontology/absoluteMagnitude,38050
http://dbpedia.org/ontology/abstract,56048653
http://dbpedia.org/ontology/academicAdvisor,5293
http://dbpedia.org/ontology/academicDiscipline,9180
http://dbpedia.org/ontology/academyAward,6468
http://dbpedia.org/ontology/acceleration,1574
http://dbpedia.org/ontology/access,1212
http://dbpedia.org/ontology/accessDate,8937
http://dbpedia.org/ontology/achievement,10626
http://dbpedia.org/ontology/acquirementDate,6577
http://dbpedia.org/ontology/activeYears,322
http://dbpedia.org/ontology/activeYearsEndDate,150226
http://dbpedia.org/ontology/activeYearsEndYear,670935
http://dbpedia.org/ontology/activeYearsStartDate,182313
http://dbpedia.org/ontology/activeYearsStartYear,1019583
http://dbpedia.org/ontology/activity,5180
http://dbpedia.org/ontology/actScore,14
http://dbpedia.org/ontology/address,373430
http://dbpedia.org/ontology/addressInRoad,24
http://dbpedia.org/ontology/adjacentSettlement,15594
http://dbpedia.org/ontology/administrativeCenter,14
http://dbpedia.org/ontology/administrativeCollectivity,1421
http://dbpedia.org/ontology/administrativeDistrict,443634
http://dbpedia.org/ontology/administrativeStatus,6426
http://dbpedia.org/ontology/administrator,52
http://dbpedia.org/ontology/afdbId,674
http://dbpedia.org/ontology/affair,13
http://dbpedia.org/ontology/affiliate,3310
http://dbpedia.org/ontology/affiliation,59970
http://dbpedia.org/ontology/afiAward,489
http://dbpedia.org/ontology/age,1341
http://dbpedia.org/ontology/agency,191
http://dbpedia.org/ontology/agencyStationCode,32158
http://dbpedia.org/ontology/ageRange,1309
http://dbpedia.org/ontology/agglomerationArea,7053
http://dbpedia.org/ontology/agglomerationPopulation,4285
http://dbpedia.org/ontology/agglomerationPopulationYear,4662
http://dbpedia.org/ontology/aircraftAttack,907
http://dbpedia.org/ontology/aircraftBomber,544
http://dbpedia.org/ontology/aircraftElectronic,186
http://dbpedia.org/ontology/aircraftFighter,1931
http://dbpedia.org/ontology/aircraftHelicopter,411
http://dbpedia.org/ontology/aircraftHelicopterAttack,72
http://dbpedia.org/ontology/aircraftHelicopterCargo,25
http://dbpedia.org/ontology/aircraftHelicopterMultirole,53
http://dbpedia.org/ontology/aircraftHelicopterObservation,12
http://dbpedia.org/ontology/aircraftHelicopterTransport,40
http://dbpedia.org/ontology/aircraftHelicopterUtility,100
http://dbpedia.org/ontology/aircraftInterceptor,100
http://dbpedia.org/ontology/aircraftPatrol,361
http://dbpedia.org/ontology/aircraftRecon,599
http://dbpedia.org/ontology/aircraftTrainer,1111
http://dbpedia.org/ontology/aircraftTransport,1527
http://dbpedia.org/ontology/aircraftType,7785
http://dbpedia.org/ontology/aircraftUser,11631
http://dbpedia.org/ontology/airDate,6176
http://dbpedia.org/ontology/aitaCode,188
http://dbpedia.org/ontology/albedo,5164
http://dbpedia.org/ontology/album,144151
http://dbpedia.org/ontology/alias,5352502
http://dbpedia.org/ontology/allcinemaId,15
http://dbpedia.org/ontology/allegiance,74789
http://dbpedia.org/ontology/alliance,1856
http://dbpedia.org/ontology/almaMater,151201
http://dbpedia.org/ontology/alongside,187
